time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1523504443.11589408,0.04368482,6949,0.00264957,0.00000000,0,0.00000000,74019,74788,1023,0.00067621
1523504443.21675205,0.04386871,7049,0.00222041,0.00000000,0,0.00000000,74407,75140,985,0.00060537
1523504443.31761098,0.05344935,7131,0.00242595,0.00000000,0,0.00000000,75140,75782,989,0.00057614
1523504443.41846800,0.04350967,7175,0.00333073,0.00000000,0,0.00000000,75782,76485,1039,0.00063548
1523504443.51932693,0.04113614,7196,0.00223490,0.00000000,0,0.00000000,75920,76810,1029,0.00063945
1523504443.62018490,0.04828143,7199,0.00229779,0.00000000,0,0.00000000,76533,77319,1016,0.00072897
1523504443.72104406,0.04981977,7202,0.00214616,0.00000000,0,0.00000000,77147,78014,1100,0.00064062
1523504443.82190299,0.04054799,7150,0.00282689,0.00000000,0,0.00000000,78014,78772,968,0.00068706
1523504443.92276096,0.05032010,7145,0.00219439,0.00000000,0,0.00000000,78388,79098,1035,0.00073144
1523504444.02361989,0.05082437,7171,0.00300424,0.00000000,0,0.00000000,79098,79901,1045,0.00110177
1523504444.12450504,0.04527545,7204,0.00310258,0.00000000,0,0.00000000,79635,80472,975,0.00070822
1523504444.22533607,0.04948028,7245,0.00605077,0.00000000,0,0.00000000,80091,81191,1132,0.00065192
1523504444.32619405,0.05212983,7240,0.00188060,0.00000000,0,0.00000000,80392,81133,1062,0.00065013
1523504444.42705393,0.05866060,7238,0.00226510,0.00000000,0,0.00000000,81133,82010,1161,0.00068270
1523504444.52793694,0.04274089,7236,0.00231701,0.00000000,0,0.00000000,82010,82681,1086,0.00063379
1523504444.62876892,0.05223808,7218,0.00226939,0.00000000,0,0.00000000,82681,83466,1062,0.00064489
1523504444.72962689,0.05131034,7195,0.00286926,0.00000000,0,0.00000000,83466,84118,1137,0.00068434
1523504444.83048511,0.05356486,7181,0.00234094,0.00000000,0,0.00000000,84118,85037,1192,0.00067955
1523504444.93139410,0.05346531,7191,0.00265493,0.00000000,0,0.00000000,84830,85719,1123,0.00065998
1523504445.03220201,0.04057501,7204,0.00310484,0.00000000,0,0.00000000,85447,86412,1186,0.00069484
1523504445.13306093,0.04817269,7236,0.00288255,0.00000000,0,0.00000000,86075,86754,1153,0.00067045
1523504445.23394299,0.04643721,7230,0.00274125,0.00000000,0,0.00000000,86754,87689,1180,0.00069500
1523504445.33477807,0.05140463,7238,0.00309629,0.00000000,0,0.00000000,87689,88764,1235,0.00252424
1523504445.43563509,0.04563182,7270,0.00237241,0.00000000,0,0.00000000,88114,88968,1214,0.00076246
1523504445.53649402,0.05005603,7308,0.00340411,0.00000000,0,0.00000000,88968,89915,1324,0.00075619
1523504445.63735390,0.06042397,7378,0.00341105,0.00000000,0,0.00000000,89714,90630,1419,0.00066863
1523504445.73820996,0.05108997,7425,0.00323190,0.00000000,0,0.00000000,90630,91591,1312,0.00071683
1523504445.83907199,0.04428391,7466,0.00298168,0.00000000,0,0.00000000,91591,92413,1331,0.00071066
1523504445.93993092,0.05656356,7513,0.00329525,0.00000000,0,0.00000000,92413,93366,1352,0.00070539
1523504446.04078507,0.03864679,7550,0.00322289,0.00000000,0,0.00000000,92889,93926,1308,0.00070996
1523504446.14166903,0.05987472,7646,0.00299734,0.00000000,0,0.00000000,93566,94604,1332,0.00128806
1523504446.24250197,0.05514393,7729,0.00282679,0.00000000,0,0.00000000,94604,95559,1265,0.00079024
1523504446.34335995,0.05720634,7847,0.00346917,0.00000000,0,0.00000000,95559,96813,1368,0.00076632
1523504446.44421792,0.05472268,7912,0.00400174,0.00000000,0,0.00000000,96090,97211,1381,0.00182109
1523504446.54507709,0.05595304,7989,0.00268667,0.00000000,0,0.00000000,96442,97480,1386,0.00082860
1523504446.64593506,0.06089030,8027,0.00281252,0.00000000,0,0.00000000,97480,98406,1314,0.00185602
1523504446.74679303,0.05435935,8093,0.00661614,0.00000000,0,0.00000000,98406,99539,1625,0.00080812
1523504446.84764600,0.05233038,8164,0.00214920,0.00000000,0,0.00000000,99539,99777,1394,0.00084621
1523504446.94851089,0.05695133,8259,0.00231578,0.00000000,0,0.00000000,99777,100886,1357,0.00082376
1523504447.04936790,0.03325861,6218,0.00197099,0.00000000,0,0.00000000,100886,101696,1058,0.00081174
1523504447.15022707,0.02570511,6274,0.00219359,0.00000000,0,0.00000000,101696,102323,988,0.00258360
1523504447.25108504,0.03513252,6357,0.00271302,0.00000000,0,0.00000000,102323,103138,1010,0.00097385
1523504447.35194397,0.03259945,6387,0.00215607,0.00000000,0,0.00000000,103001,103797,996,0.00073864
1523504447.45280099,0.03851146,6453,0.00240783,0.00000000,0,0.00000000,103797,104551,1017,0.00060200
1523504447.55365992,0.03959644,6477,0.00216513,0.00000000,0,0.00000000,104551,105202,958,0.00064400
1523504447.65451789,0.05049376,6543,0.00440162,0.00000000,0,0.00000000,105202,105893,999,0.00063608
1523504447.75540209,0.03678949,6625,0.00250725,0.00000000,0,0.00000000,105391,106242,1062,0.00063782
1523504447.85623288,0.03625680,6696,0.00236256,0.00000000,0,0.00000000,106242,107030,1019,0.00064281
1523504447.95711899,0.03850795,6768,0.00270068,0.00000000,0,0.00000000,106895,107841,998,0.00068133
1523504448.05797601,0.04034522,6801,0.00212083,0.00000000,0,0.00000000,106792,107543,993,0.00062680
1523504448.15880990,0.04937451,6860,0.00237732,0.00000000,0,0.00000000,107543,108365,1091,0.00126243
1523504448.25966811,0.03833333,6917,0.00353384,0.00000000,0,0.00000000,108365,109146,1098,0.00070238
1523504448.36052799,0.03686415,6955,0.00254194,0.00000000,0,0.00000000,108848,109756,1054,0.00077576
1523504448.46138406,0.05019591,7030,0.00320007,0.00000000,0,0.00000000,109602,110753,1201,0.00072146
1523504448.56224799,0.04645407,7079,0.00246682,0.00000000,0,0.00000000,109992,110867,1189,0.00110492
1523504448.66310096,0.05453445,7130,0.00335846,0.00000000,0,0.00000000,110867,111749,1137,0.00074633
1523504448.76395988,0.05790252,7181,0.00254576,0.00000000,0,0.00000000,111321,112298,1209,0.00068791
1523504448.86481810,0.05787246,7200,0.00347020,0.00000000,0,0.00000000,112298,113140,1292,0.00075569
1523504448.96567607,0.05327203,7238,0.00312625,0.00000000,0,0.00000000,113140,114040,1225,0.00072027
1523504449.06653404,0.05566794,7245,0.00269467,0.00000000,0,0.00000000,114040,115035,1200,0.00074244
1523504449.16739511,0.05610214,7233,0.00260296,0.00000000,0,0.00000000,114888,115848,1252,0.00077175
1523504449.26825309,0.05680121,7270,0.00306159,0.00000000,0,0.00000000,115368,116394,1211,0.00212298
1523504449.36911201,0.04302728,7264,0.00226236,0.00000000,0,0.00000000,115558,116610,1234,0.00075312
1523504449.46999407,0.06014226,7224,0.00353828,0.00000000,0,0.00000000,116610,117604,1191,0.00102030
1523504449.57082605,0.06138763,7276,0.00214900,0.00000000,0,0.00000000,116909,117975,1235,0.00121463
1523504449.67168403,0.06162358,7267,0.00273419,0.00000000,0,0.00000000,117975,119000,1265,0.00125515
1523504449.77256894,0.05481007,7245,0.00282633,0.00000000,0,0.00000000,119000,119750,1178,0.00107159
1523504449.87340403,0.05438166,7241,0.00273664,0.00000000,0,0.00000000,119750,120680,1253,0.00123123
1523504449.97425890,0.04274020,7263,0.00329317,0.00000000,0,0.00000000,120680,121572,1223,0.00069238
1523504450.07511806,0.05457680,7287,0.00403317,0.00000000,0,0.00000000,121525,122775,1366,0.00124519
1523504450.17600107,0.04897745,7330,0.00292038,0.00000000,0,0.00000000,121991,122776,1252,0.00127554
1523504450.27683210,0.05234972,7320,0.00731738,0.00000000,0,0.00000000,122776,124037,1295,0.00124747
1523504450.37769294,0.05802599,7313,0.00227364,0.00000000,0,0.00000000,123017,124025,1290,0.00067614
1523504450.47854900,0.04832993,7324,0.00229831,0.00000000,0,0.00000000,124025,125034,1278,0.00193035
1523504450.57940793,0.06004603,7343,0.00299638,0.00000000,0,0.00000000,125034,126020,1400,0.00113469
1523504450.68026590,0.05902227,7363,0.00287828,0.00000000,0,0.00000000,126020,127032,1340,0.00087017
1523504450.78112411,0.05307792,7394,0.00287543,0.00000000,0,0.00000000,127032,128005,1381,0.00138142
1523504450.88198304,0.05177175,7431,0.00331593,0.00000000,0,0.00000000,127950,129041,1438,0.00176337
1523504450.98286796,0.06368868,7447,0.00375193,0.00000000,0,0.00000000,129041,130090,1483,0.00070927
1523504451.08370090,0.06148596,7502,0.00455038,0.00000000,0,0.00000000,129443,130643,1595,0.00150280
1523504451.18455911,0.07153278,7573,0.00333698,0.00000000,0,0.00000000,130251,131769,1678,0.00067331
1523504451.28541899,0.04737282,7642,0.00298964,0.00000000,0,0.00000000,131644,132998,1588,0.00126631
1523504451.38627791,0.06906845,7685,0.00338241,0.00000000,0,0.00000000,132998,134191,1673,0.00127687
1523504451.48713398,0.05529120,7737,0.00421067,0.00000000,0,0.00000000,134191,135345,1536,0.00072208
1523504451.58799291,0.05123035,7790,0.00291216,0.00000000,0,0.00000000,134858,136183,1591,0.00080805
1523504451.68885207,0.05617936,7855,0.00373873,0.00000000,0,0.00000000,136183,137394,1551,0.00071667
1523504451.78971004,0.06600579,7967,0.00654953,0.00000000,0,0.00000000,136900,138308,1649,0.00080066
1523504451.89056802,0.05595762,8034,0.00255904,0.00000000,0,0.00000000,137068,138753,1814,0.00130337
1523504451.99142599,0.05592195,8124,0.00304978,0.00000000,0,0.00000000,138753,140251,1833,0.00067580
1523504452.09230995,0.05476319,8199,0.00327741,0.00000000,0,0.00000000,140251,141675,1767,0.00130113
1523504452.19316912,0.05325183,8326,0.00360769,0.00000000,0,0.00000000,141675,143158,1880,0.00075865
1523504452.29402709,0.05765412,8494,0.00465155,0.00000000,0,0.00000000,143158,144367,1833,0.00081537
1523504452.39488697,0.05456391,8622,0.00347213,0.00000000,0,0.00000000,144367,145595,1640,0.00147150
1523504452.49571705,0.05166220,8673,0.00410959,0.00000000,0,0.00000000,145595,146699,1665,0.00074788
1523504452.59657502,0.05908162,8720,0.00431523,0.00000000,0,0.00000000,146559,147876,1766,0.00075884
1523504452.69743490,0.04932315,8785,0.00270982,0.00000000,0,0.00000000,147004,148463,1638,0.00081795
1523504452.79829502,0.05462180,8871,0.00310725,0.00000000,0,0.00000000,148463,149782,1634,0.00088969
1523504452.89915204,0.04580535,6769,0.00311456,0.00000000,0,0.00000000,149782,150680,1246,0.00086635
1523504453.00001001,0.04837171,6853,0.00220344,0.00000000,0,0.00000000,150227,151228,1207,0.00086829
1523504453.10086799,0.04465378,6940,0.00250487,0.00000000,0,0.00000000,151228,152289,1307,0.00087971
1523504453.20172501,0.03866436,7012,0.00187402,0.00000000,0,0.00000000,150679,151933,1346,0.00085549
1523504453.30258393,0.04037944,7097,0.00215611,0.00000000,0,0.00000000,151933,153150,1408,0.00071990
1523504453.40344191,0.05136042,7170,0.00232240,0.00000000,0,0.00000000,153150,154268,1357,0.00064465
1523504453.50432706,0.05029904,7276,0.00253522,0.00000000,0,0.00000000,154268,155269,1317,0.00107874
1523504453.60516310,0.05261973,7362,0.00286356,0.00000000,0,0.00000000,155269,156299,1403,0.00124160
1523504453.70604491,0.05034435,7450,0.00382533,0.00000000,0,0.00000000,156299,157317,1377,0.00116472
1523504453.80687690,0.05814868,7554,0.00302103,0.00000000,0,0.00000000,157317,158394,1396,0.00118362
1523504453.90776396,0.05996849,7646,0.00283567,0.00000000,0,0.00000000,158394,159399,1383,0.00122927
1523504454.00858998,0.05414755,7761,0.00334697,0.00000000,0,0.00000000,159399,160426,1469,0.00066521
1523504454.10945296,0.05579523,7858,0.00355941,0.00000000,0,0.00000000,160426,161385,1468,0.00068729
1523504454.21031094,0.06373521,7922,0.00303582,0.00000000,0,0.00000000,161385,162559,1425,0.00073626
1523504454.31117105,0.08005331,8031,0.00348035,0.00000000,0,0.00000000,162559,163722,1588,0.00081100
1523504454.41202807,0.07784399,8117,0.00430150,0.00000000,0,0.00000000,163722,164946,1619,0.00076040
1523504454.51288390,0.09212163,8191,0.00415944,0.00000000,0,0.00000000,164059,165476,1639,0.00073577
1523504454.61374593,0.07010703,8254,0.00350536,0.00000000,0,0.00000000,164758,165979,1584,0.00076203
1523504454.71460199,0.08551900,8325,0.00340431,0.00000000,0,0.00000000,165979,167320,1642,0.00080060
1523504454.81545997,0.10350690,8332,0.00369836,0.00000000,0,0.00000000,167320,168516,1646,0.00079709
1523504454.91631889,0.09271547,8368,0.00511220,0.00000000,0,0.00000000,168516,169763,1650,0.00075965
1523504455.01717401,0.10014362,8408,0.00566373,0.00000000,0,0.00000000,169763,169983,1666,0.00085754
1523504455.11803293,0.14061694,8420,0.00304025,0.00000000,0,0.00000000,169983,170115,1664,0.00088715
1523504455.21889210,0.13824603,8429,0.00504466,0.00000000,0,0.00000000,170115,171553,1693,0.00085369
1523504455.31975007,0.10759157,8444,0.00319149,0.00000000,0,0.00000000,171553,172238,1764,0.00082072
1523504455.42061090,0.13185437,8462,0.00353787,0.00000000,0,0.00000000,172238,173688,1784,0.00084839
1523504455.52149296,0.13562588,8463,0.00357726,0.00000000,0,0.00000000,173688,175168,1816,0.00091375
1523504455.62232590,0.13550897,8448,0.00349477,0.00000000,0,0.00000000,175168,176613,1778,0.00085952
1523504455.72318292,0.09170171,8468,0.00382421,0.00000000,0,0.00000000,176613,177988,1762,0.00090623
1523504455.82404304,0.13973643,8478,0.00389413,0.00000000,0,0.00000000,177988,179295,1763,0.00081558
1523504455.92489910,0.11642441,8479,0.00455871,0.00000000,0,0.00000000,179295,180566,1804,0.00094145
1523504456.02575803,0.09537061,8531,0.00486370,0.00000000,0,0.00000000,180566,181606,1888,0.00081429
1523504456.12661910,0.13987054,8526,0.00361972,0.00000000,0,0.00000000,181606,183077,1789,0.00079220
1523504456.22747803,0.09335257,8578,0.00427888,0.00000000,0,0.00000000,183077,184382,1795,0.00089242
1523504456.32833290,0.14753313,8642,0.00463277,0.00000000,0,0.00000000,184276,185883,1897,0.00087381
1523504456.42919111,0.07772870,8629,0.00502281,0.00000000,0,0.00000000,185505,187415,2411,0.00085187
1523504456.53004909,0.08584527,8644,0.01254335,0.00000000,0,0.00000000,187415,189044,2207,0.00087170
1523504456.63090801,0.08400783,8613,0.00286774,0.00000000,0,0.00000000,189044,187840,1883,0.00096156
1523504456.73176599,0.13334591,8630,0.00316742,0.00000000,0,0.00000000,187840,189597,1938,0.00084546
1523504456.83262610,0.12919184,8645,0.00354022,0.00000000,0,0.00000000,189597,191244,1957,0.00071846
1523504456.93348289,0.13178953,8702,0.00394882,0.00000000,0,0.00000000,191244,192921,2025,0.00086733
1523504457.03434205,0.13579621,8774,0.00417745,0.00000000,0,0.00000000,192921,194539,1995,0.00085674
1523504457.13520002,0.09967382,8833,0.00439640,0.00000000,0,0.00000000,194539,196152,2034,0.00085533
1523504457.23605800,0.13746848,8886,0.00423498,0.00000000,0,0.00000000,196152,197705,2028,0.00077331
1523504457.33691597,0.12947446,8943,0.00429724,0.00000000,0,0.00000000,197705,199217,1965,0.00082699
1523504457.43777704,0.13988463,9027,0.00580505,0.00000000,0,0.00000000,199217,200864,2115,0.00098252
1523504457.53863597,0.12984516,9098,0.00543959,0.00000000,0,0.00000000,200864,202291,2120,0.00084685
1523504457.63949108,0.07608847,9221,0.00467015,0.00000000,0,0.00000000,202291,203899,2044,0.00083640
1523504457.74035096,0.14493726,9332,0.00549125,0.00000000,0,0.00000000,203899,205346,2030,0.00084615
1523504457.84120202,0.08537771,9413,0.00676547,0.00000000,0,0.00000000,205346,206950,2871,0.00086949
1523504457.94206595,0.09584302,9481,0.00418666,0.00000000,0,0.00000000,206950,207205,2317,0.00080823
1523504458.04292488,0.10311710,9481,0.00292620,0.00000000,0,0.00000000,207205,208011,1118,0.00122230
1523504458.14378309,0.09804802,9626,0.00531386,0.00000000,0,0.00000000,208011,209860,2407,0.00110510
1523504458.24464107,0.08648963,9670,0.00498447,0.00000000,0,0.00000000,209860,211501,2261,0.00113515
1523504458.34549999,0.10122331,9728,0.00526118,0.00000000,0,0.00000000,211501,213057,2181,0.00082243
1523504458.44635797,0.07981680,9777,0.00463748,0.00000000,0,0.00000000,213057,214649,2029,0.00114726
1523504458.54721689,0.09025042,9799,0.00433076,0.00000000,0,0.00000000,214649,216173,2003,0.00096209
1523504458.64807510,0.08597943,9810,0.00471657,0.00000000,0,0.00000000,216173,217365,1917,0.00084796
1523504458.74893403,0.08907391,9834,0.00552816,0.00000000,0,0.00000000,217365,218791,1889,0.00089345
1523504458.84979200,0.06214730,7542,0.00375740,0.00000000,0,0.00000000,218489,219452,1472,0.00118294
1523504458.95064902,0.05471928,7585,0.00404795,0.00000000,0,0.00000000,219452,220420,1392,0.00094801
1523504459.05150795,0.06009598,7637,0.00316584,0.00000000,0,0.00000000,220420,221471,1372,0.00116795
1523504459.15236712,0.05881327,7661,0.00335079,0.00000000,0,0.00000000,221471,222420,1353,0.00119999
1523504459.25322509,0.06381566,7715,0.00377109,0.00000000,0,0.00000000,222420,223145,1272,0.00098762
1523504459.35408401,0.06053894,7790,0.00347333,0.00000000,0,0.00000000,223145,224046,1308,0.00107587
1523504459.45494103,0.06304358,7846,0.00709504,0.00000000,0,0.00000000,224046,225039,1342,0.00100354
1523504459.55579305,0.06216310,7930,0.00405346,0.00000000,0,0.00000000,225039,224587,1305,0.00101091
1523504459.65665698,0.06223416,8007,0.00311572,0.00000000,0,0.00000000,224527,225535,1329,0.00074268
1523504459.75751805,0.05812357,8064,0.00340658,0.00000000,0,0.00000000,225495,226352,1270,0.00069462
1523504459.85837507,0.05494426,8168,0.00351299,0.00000000,0,0.00000000,226352,227272,1278,0.00078082
1523504459.95923400,0.06647435,8230,0.00378831,0.00000000,0,0.00000000,227152,228062,1285,0.00082278
1523504460.06009197,0.05370311,8284,0.00344459,0.00000000,0,0.00000000,227950,228936,1313,0.00075427
1523504460.16094995,0.05423689,8323,0.00386533,0.00000000,0,0.00000000,228936,229802,1286,0.00072387
1523504460.26180792,0.06401642,8382,0.00388256,0.00000000,0,0.00000000,229802,230732,1412,0.00082346
1523504460.36266589,0.05791199,8444,0.00401799,0.00000000,0,0.00000000,230709,231378,1375,0.00141135
1523504460.46352506,0.08044556,8581,0.01151740,0.00000000,0,0.00000000,231282,232353,1269,0.00078570
1523504460.56438398,0.06570381,8659,0.00204843,0.00000000,0,0.00000000,232353,229677,1319,0.00082177
1523504460.66524100,0.07605195,8688,0.00237426,0.00000000,0,0.00000000,229677,230954,1395,0.00080668
1523504460.76609802,0.07309313,8688,0.00264656,0.00000000,0,0.00000000,230954,232231,1476,0.00081944
1523504460.86695695,0.07839443,8757,0.00285221,0.00000000,0,0.00000000,232231,233428,1468,0.00081461
1523504460.96781492,0.07314226,8823,0.00305909,0.00000000,0,0.00000000,233428,234467,1447,0.00146199
1523504461.06867290,0.07662660,8867,0.00308217,0.00000000,0,0.00000000,234467,235494,1417,0.00088028
1523504461.16953111,0.06775052,8921,0.00286400,0.00000000,0,0.00000000,235494,236559,1407,0.00162310
1523504461.27039289,0.07782379,8964,0.00312024,0.00000000,0,0.00000000,236559,237611,1465,0.00146494
1523504461.37124991,0.07709492,9005,0.00348975,0.00000000,0,0.00000000,237611,238487,1367,0.00087143
1523504461.47210908,0.09058694,9031,0.00353413,0.00000000,0,0.00000000,238487,239512,1490,0.00082087
1523504461.57296896,0.08878052,9042,0.00429317,0.00000000,0,0.00000000,239512,240458,1416,0.00083589
1523504461.67382503,0.08592525,9058,0.00332704,0.00000000,0,0.00000000,240458,241374,1440,0.00090307
1523504461.77468491,0.08532904,9060,0.00316820,0.00000000,0,0.00000000,241374,242398,1435,0.00115432
1523504461.87554193,0.09226308,9085,0.00360762,0.00000000,0,0.00000000,242398,243214,1420,0.00150498
1523504461.97639990,0.08409405,9082,0.00347500,0.00000000,0,0.00000000,243214,244168,1395,0.00155383
